frequencyData_00,frequencyData_01,frequencyData_02,frequencyData_03,frequencyData_04,frequencyData_05,frequencyData_06,frequencyData_07,frequencyData_08,frequencyData_09,frequencyData_10,frequencyData_11,frequencyData_12,frequencyData_13,frequencyData_14,frequencyData_15,frequencyData_16,frequencyData_17,frequencyData_18,frequencyData_19,frequencyData_20,frequencyData_21,frequencyData_22,frequencyData_23,frequencyData_24,frequencyData_25,frequencyData_26,frequencyData_27,frequencyData_28,frequencyData_29,frequencyData_30,frequencyData_31,energyAverage,dbgLowRaw,dbgBodyRaw,dbgHighRaw,dbgLowNorm,dbgBodyNorm,dbgHighNorm,dbgLowRise,dbgRatio,dbgRawRatio,dbgSignalActive,dbgHighDominant,dbgLowQualified,dbgRawBassSupport,dbgCandidate,dbgAccepted,dbgPendingScore,dbgFlashStrength,ts_epoch,ts_rel
0.001724,0.001419,0.002182,0.024277,0.025436,0.006546,0.002304,0.003281,0.087463,0.011322,0.024429,0.025864,0.003281,0.007462,0.00708,0.017914,0.007477,0.029816,0.017395,0.025208,0.036758,0.013107,0.033493,0.053818,0.041046,0.016815,0.018188,0.013504,0.015991,0.014908,0.008713,0.010757,0.044968,0.011002,0.022171,0.0242,0.718842,0.734207,0.935135,0.002151,1.553772,1.369339,1,0,1,1,0,0,0,0.997589,1774288123.6323533,16.204459190368652
0.001846,0.00209,0.001846,0.023941,0.020737,0.00415,0.004395,0.013824,0.08197,0.010635,0.029877,0.05574,0.002182,0.005478,0.012741,0.031021,0.009933,0.008972,0.00621,0.014099,0.047134,0.012741,0.007462,0.081543,0.047928,0.025757,0.022278,0.030563,0.038284,0.019302,0.012787,0.01651,0.046768,0.010086,0.022995,0.023178,0.692139,0.798615,0.939972,0.007385,1.585892,1.425568,1,1,1,1,0,0,0,0.997589,1774288123.6954327,16.26753854751587
0.004028,0.00177,0.003601,0.015686,0.02037,0.007324,0.007568,0.008652,0.055664,0.009186,0.039978,0.022949,0.006592,0.00415,0.012848,0.035461,0.00972,0.018997,0.023148,0.010483,0.028244,0.01152,0.013275,0.03363,0.04097,0.027405,0.026108,0.015396,0.020737,0.025009,0.011124,0.015045,0.040695,0.009079,0.01767,0.01973,0.651688,0.64119,0.83635,0.002136,1.545792,1.354111,1,0,1,1,0,0,0,0.997589,1774288123.7716467,16.34375262260437
0.00206,0.001007,0.001968,0.016052,0.018677,0.010986,0.00177,0.013931,0.04834,0.005417,0.021622,0.04924,0.002396,0.009521,0.011276,0.051117,0.013443,0.01474,0.017227,0.031281,0.090683,0.014511,0.019531,0.047867,0.029724,0.042999,0.025391,0.032639,0.042709,0.033035,0.017532,0.021484,0.053314,0.00795,0.016083,0.031158,0.59816,0.60994,1,0.00206,1.208069,0.771973,1,1,1,0,0,0,0,0.997589,1774288123.8353229,16.407428741455078
0.002441,0.000336,0.006027,0.023148,0.021545,0.012558,0.003967,0.018341,0.08284,0.006943,0.027588,0.041702,0.006439,0.007355,0.00795,0.036758,0.008621,0.011719,0.018478,0.023193,0.041885,0.007034,0.019196,0.0858,0.041153,0.03035,0.027313,0.028809,0.0215,0.024063,0.016434,0.020859,0.052811,0.010696,0.024918,0.026062,0.848663,0.990295,0.868317,0.24794,2.117722,1.365219,1,0,1,1,0,0,0,0.997589,1774288123.9023106,16.474416494369507
0.001236,0.001373,0.003281,0.025223,0.023102,0.009079,0.007339,0.016953,0.06897,0.010757,0.017868,0.054123,0.00621,0.006989,0.007584,0.045807,0.002975,0.011963,0.024139,0.012695,0.021957,0.012863,0.020859,0.068222,0.040085,0.022476,0.022995,0.046631,0.024582,0.033035,0.013809,0.040451,0.052032,0.010834,0.022614,0.022903,0.909088,0.939163,0.798828,0.003479,2.313538,1.458527,1,0,1,1,0,0,0,0.997589,1774288123.9699597,16.542065620422363
0.001465,0.001236,0.003113,0.030273,0.030518,0.016052,0.007874,0.019577,0.105194,0.011475,0.033401,0.09639,0.004547,0.005142,0.004684,0.03244,0.006348,0.007324,0.018814,0.009277,0.06514,0.013611,0.017838,0.080536,0.04454,0.052856,0.034271,0.032837,0.038162,0.032669,0.020386,0.02829,0.060776,0.013321,0.032028,0.025589,0.998856,1,0.942123,0,2.121536,1.769455,1,0,1,1,0,0,0.252457,0.997589,1774288124.040623,16.61272883415222
0.003082,0.002243,0.002075,0.031769,0.034882,0.009827,0.007309,0.018585,0.124756,0.010376,0.037338,0.049393,0.004501,0.007996,0.01088,0.043274,0.010727,0.010147,0.017624,0.01387,0.058121,0.012695,0.021393,0.064957,0.057449,0.020233,0.023621,0.028473,0.02002,0.026199,0.015228,0.028946,0.057175,0.014801,0.034164,0.026367,1,1,1,0,1.999908,1.85408,1,0,1,1,0,0,0.252457,0.997589,1774288124.1244946,16.696600437164307
0.003387,0.001724,0.003601,0.041397,0.042923,0.015717,0.007111,0.02652,0.110153,0.013351,0.046951,0.082108,0.006439,0.004471,0.006439,0.042267,0.017654,0.010635,0.0215,0.021591,0.082626,0.005951,0.020309,0.089371,0.027725,0.032806,0.036636,0.017059,0.0215,0.018921,0.020157,0.031113,0.063095,0.0186,0.034561,0.03183,0.98703,1,1,0.003174,1.986939,1.668259,1,0,1,1,0,0,0.252457,0.997589,1774288124.1937551,16.76586103439331
0.009964,0.008408,0.00325,0.039124,0.03801,0.012009,0.010422,0.021561,0.101669,0.011047,0.079132,0.058899,0.012741,0.005508,0.005478,0.046539,0.007309,0.009384,0.022034,0.01474,0.03833,0.007248,0.016861,0.081772,0.04364,0.014023,0.017761,0.020309,0.023972,0.02063,0.01181,0.02417,0.055054,0.019745,0.031342,0.024963,1,0.839386,0.813522,0,2.260864,2.042618,1,0,1,1,0,0,0,0.99408,1774288124.2662659,16.838371753692627
0.005615,0.002686,0.004883,0.03154,0.029816,0.017899,0.003937,0.016663,0.101059,0.009644,0.070343,0.055634,0.002716,0.006805,0.004089,0.035248,0.015686,0.006134,0.035889,0.008423,0.033478,0.004623,0.017822,0.066589,0.035431,0.033615,0.025162,0.042862,0.015396,0.024475,0.011063,0.027588,0.059723,0.014908,0.029831,0.022797,0.777237,0.816956,0.773285,0.002457,2.061447,1.958664,1,0,1,1,0,0,0,0.99408,1774288124.3272228,16.89932870864868
0.004715,0.003937,0.002777,0.017273,0.023514,0.010559,0.007477,0.013382,0.085907,0.008102,0.051987,0.049927,0.005661,0.005569,0.010025,0.030655,0.008301,0.012695,0.022476,0.005951,0.024506,0.00293,0.018295,0.03273,0.036621,0.013199,0.013428,0.021622,0.013199,0.017532,0.007111,0.025238,0.047806,0.010437,0.025085,0.016846,0.569519,0.71727,0.596756,0,2.156128,2.102692,1,0,1,1,0,0,0,0.99408,1774288124.3891468,16.961252689361572
0.006363,0.00502,0.001953,0.016479,0.022141,0.008972,0.001221,0.017776,0.08667,0.010422,0.08844,0.037125,0.009567,0.006378,0.006866,0.025635,0.010025,0.014496,0.01329,0.008194,0.047638,0.01001,0.019089,0.072601,0.048981,0.02272,0.015015,0.027588,0.025742,0.026642,0.041382,0.023697,0.05455,0.010391,0.025009,0.022781,0.592163,0.743973,0.841126,0.002045,1.58844,1.551697,1,1,1,1,0,0,0,0.99408,1774288124.4562562,17.028362035751343
0.009521,0.005447,0.002197,0.024979,0.026535,0.006989,0.012421,0.025925,0.060165,0.012817,0.10051,0.033295,0.005615,0.004883,0.008621,0.035049,0.008301,0.007324,0.034424,0.011734,0.042404,0.006973,0.01889,0.059662,0.044342,0.017136,0.019119,0.026978,0.017944,0.025116,0.012634,0.023819,0.053787,0.013733,0.023651,0.023331,0.821167,0.735291,0.89888,0.005722,1.731476,1.599991,1,0,1,1,0,0,0,0.99408,1774288124.51763,17.089735984802246
0.008392,0.005066,0.002441,0.026169,0.023483,0.013672,0.002197,0.006744,0.094437,0.014526,0.084412,0.072357,0.007278,0.009293,0.01416,0.061951,0.026474,0.004501,0.02124,0.010254,0.037598,0.002441,0.015625,0.037979,0.043884,0.024887,0.0289,0.035492,0.034912,0.051025,0.013367,0.029343,0.059723,0.013107,0.026306,0.023209,0.822006,0.839325,0.888428,0.00235,1.869873,1.69548,1,0,1,1,0,0,0,0.99408,1774288124.586082,17.158187866210938
0.006744,0.005005,0.003174,0.024597,0.02182,0.01001,0.003174,0.005875,0.096527,0.016129,0.08757,0.058029,0.013107,0.004944,0.014114,0.059464,0.016052,0.010651,0.045807,0.017731,0.057587,0.011093,0.014679,0.122345,0.028381,0.01767,0.024338,0.031586,0.018814,0.03952,0.011261,0.022263,0.063766,0.012268,0.026337,0.036942,0.802383,0.875244,0.881638,0,1.902756,1.044907,1,0,1,0,0,0,0,0.99408,1774288124.650663,17.222768783569336
0.009171,0.008194,0.003174,0.023499,0.024994,0.005569,0.002945,0.011246,0.080383,0.015289,0.119904,0.046524,0.018158,0.00943,0.006134,0.047775,0.033249,0.014511,0.049301,0.005783,0.029724,0.01181,0.023804,0.09584,0.053604,0.045517,0.01767,0.049408,0.01474,0.026947,0.025681,0.018112,0.064346,0.013794,0.023087,0.031784,0.946594,0.803497,0.793213,0.002975,2.206192,1.159882,1,0,1,0,0,0,0,0.99408,1774288124.712925,17.285030841827393
0.008728,0.00676,0.001968,0.022217,0.018677,0.008057,0.00148,0.004807,0.052979,0.01297,0.082535,0.046829,0.021683,0.004532,0.006607,0.042847,0.027344,0.00502,0.037537,0.010834,0.052002,0.007828,0.024063,0.046097,0.037354,0.047989,0.023224,0.03244,0.020538,0.012604,0.012817,0.023804,0.051697,0.011658,0.016052,0.026016,0.835876,0.582169,0.675781,0.002731,2.098221,1.064865,1,0,1,0,0,0,0,0.99408,1774288124.784444,17.356549978256226
0.005249,0.003616,0.003311,0.014008,0.0186,0.011047,0.002304,0.006363,0.042694,0.01709,0.034195,0.071899,0.023163,0.005615,0.007751,0.048431,0.011307,0.01297,0.037643,0.009567,0.039001,0.009567,0.031921,0.083298,0.033112,0.013458,0.045532,0.043518,0.01619,0.023026,0.016815,0.034225,0.051514,0.008957,0.0159,0.029144,0.673157,0.60231,0.789581,0.002304,1.615295,0.853333,1,0,1,0,0,0,0,0.99408,1774288124.8474116,17.419517517089844
0.004654,0.002716,0.002594,0.003708,0.004898,0.00354,0.002075,0.003006,0.016083,0.007935,0.074432,0.028793,0.008194,0.007568,0.004501,0.041046,0.038101,0.007111,0.04512,0.007126,0.038391,0.00386,0.022263,0.038895,0.046738,0.02417,0.029099,0.031647,0.02832,0.022369,0.011475,0.013184,0.043549,0.003708,0.006516,0.024628,0.293823,0.258469,0.69809,0.001053,0.791168,0.417282,1,1,1,0,0,0,0,0.99408,1774288124.9137695,17.485875368118286
0.009384,0.008652,0.003494,0.009354,0.005798,0.010529,0.001541,0.005508,0.035568,0.018875,0.099625,0.022827,0.017349,0.005554,0.009644,0.10733,0.060303,0.006866,0.033279,0.014511,0.031982,0.006561,0.019775,0.123108,0.034729,0.027084,0.022079,0.023712,0.017044,0.02272,0.008621,0.01561,0.056458,0.007324,0.014404,0.041336,0.613022,0.59935,1,0.00235,1.212341,0.526703,1,1,1,0,0,0,0,0.99408,1774288124.9905941,17.562700033187866
0.009079,0.004318,0.002243,0.008835,0.007095,0.00853,0.003311,0.008347,0.028122,0.015396,0.097382,0.042572,0.027771,0.003616,0.007095,0.03418,0.030563,0.008072,0.044464,0.021744,0.029587,0.011398,0.027313,0.076691,0.05632,0.02066,0.019424,0.02092,0.027054,0.024673,0.01442,0.032669,0.054047,0.006302,0.012741,0.029099,0.561127,0.559265,0.736282,0.001511,1.521622,0.655502,1,0,1,0,0,0,0,0.99408,1774288125.056219,17.62832498550415
0.007858,0.005066,0.001846,0.003281,0.008972,0.003616,0.003784,0.006119,0.022537,0.015717,0.096191,0.037506,0.03273,0.011398,0.014099,0.052734,0.044189,0.00708,0.026962,0.03418,0.043152,0.006943,0.014923,0.083527,0.070328,0.048935,0.018707,0.032227,0.016953,0.036179,0.019043,0.031982,0.055969,0.005402,0.010345,0.032776,0.507156,0.475113,0.844666,0.00145,1.162888,0.481888,1,1,1,0,0,0,0,0.99408,1774288125.1365848,17.708690643310547
0.008621,0.003815,0.00296,0.00473,0.008545,0.002182,0.004333,0.014221,0.040466,0.015686,0.096512,0.061523,0.008789,0.005981,0.012558,0.022614,0.015289,0.008957,0.033279,0.010803,0.025375,0.011566,0.035767,0.051544,0.034958,0.033173,0.038376,0.033997,0.020081,0.029129,0.017471,0.016632,0.054138,0.005722,0.015366,0.022766,0.561371,0.735565,0.610718,0.001678,2.123444,0.926559,1,0,1,0,0,0,0,0.99408,1774288125.202445,17.774550914764404
0.009293,0.007446,0.003723,0.007614,0.00737,0.009033,0.003082,0.008408,0.029556,0.014771,0.126129,0.033783,0.028229,0.005417,0.005524,0.01059,0.042114,0.007935,0.032059,0.017471,0.025436,0.005875,0.030548,0.051025,0.022476,0.023376,0.024475,0.044357,0.024719,0.02565,0.015167,0.043991,0.057587,0.00708,0.01297,0.022858,0.727264,0.64885,0.639893,0.002274,2.15036,0.877655,1,0,1,0,0,0,0,0.99408,1774288125.2656684,17.8377742767334
0.011429,0.008789,0.003708,0.013626,0.008194,0.008072,0.003494,0.005417,0.054825,0.033005,0.133041,0.089066,0.041748,0.008759,0.00354,0.053711,0.079285,0.007828,0.036102,0.032379,0.037994,0.005569,0.031006,0.111145,0.067032,0.039932,0.034668,0.047852,0.029556,0.01944,0.012878,0.028305,0.068619,0.00914,0.02095,0.039856,0.981964,1,1,0.00322,1.981873,0.755524,1,0,1,0,0,0,0,0.99408,1774288125.3346832,17.90678906440735
0.010513,0.008301,0.002182,0.013657,0.014221,0.007324,0.001083,0.012009,0.038177,0.016052,0.146698,0.022034,0.00856,0.005981,0.005936,0.054245,0.069366,0.006805,0.046738,0.023132,0.01947,0.008347,0.066864,0.050308,0.101089,0.054169,0.032135,0.035583,0.041824,0.031067,0.013916,0.027237,0.068787,0.009766,0.014923,0.03511,0.995331,0.700562,0.914536,0,1.854279,0.703934,1,0,1,0,0,0,0,0.99408,1774288125.402482,17.97458791732788
0.013718,0.009293,0.003387,0.010834,0.013107,0.01178,0.003052,0.022949,0.020218,0.01796,0.13176,0.038193,0.034576,0.007874,0.003265,0.045898,0.047943,0.006348,0.038361,0.028595,0.024216,0.006439,0.019669,0.074417,0.022736,0.040527,0.025864,0.030518,0.022614,0.02211,0.01445,0.0215,0.060532,0.010056,0.015182,0.02951,1,0.743637,0.801483,0,2.175369,0.855667,1,0,1,0,0,0,0,0.99408,1774288125.4784336,18.05053949356079
0.015518,0.013214,0.003387,0.019119,0.013474,0.011719,0.001968,0.004333,0.061386,0.030045,0.170288,0.050034,0.043991,0.006836,0.006836,0.021042,0.061478,0.008255,0.020767,0.031143,0.03035,0.008072,0.042816,0.048019,0.031082,0.032608,0.041473,0.040512,0.019394,0.017654,0.008835,0.016037,0.061768,0.012939,0.021881,0.027878,1,0.62619,0.720993,0,2.255325,1.248215,1,0,1,1,0,0,0,0.99408,1774288125.5448124,18.116918325424194
0.016754,0.011017,0.002487,0.008652,0.018326,0.013031,0.018036,0.047775,0.047394,0.024246,0.191635,0.071167,0.098618,0.011734,0.00882,0.030121,0.050812,0.010712,0.031219,0.018005,0.024368,0.007965,0.024307,0.060867,0.052948,0.039871,0.044724,0.037979,0.037766,0.022339,0.013138,0.023666,0.074463,0.011444,0.03009,0.026718,0.91687,0.89595,0.719086,0.003357,2.520813,1.552643,1,0,1,1,0,0,0,0.99408,1774288125.6153018,18.187407732009888
0.018295,0.012451,0.004059,0.018814,0.021927,0.006119,0.001236,0.009674,0.080887,0.038101,0.195084,0.079971,0.059982,0.005508,0.006027,0.058517,0.074615,0.005478,0.047302,0.027786,0.029938,0.004913,0.030273,0.054367,0.074677,0.019714,0.045746,0.041275,0.028885,0.039413,0.018555,0.018799,0.075546,0.015106,0.027191,0.03392,1,0.848969,0.955307,0,1.935379,1.246292,1,0,1,1,0,0,0,0.99408,1774288125.678074,18.250179767608643
0.015244,0.009506,0.000732,0.021973,0.022415,0.014511,0.015213,0.023819,0.079056,0.015396,0.140259,0.041077,0.017059,0.006927,0.004395,0.055023,0.087021,0.008591,0.02272,0.034973,0.026413,0.005875,0.039215,0.041779,0.061356,0.017593,0.04248,0.042694,0.028,0.0215,0.012344,0.032349,0.062607,0.013962,0.029587,0.032593,0.962143,0.810608,0.958267,0.003036,1.849869,1.33519,1,0,1,1,0,0,0,0.99408,1774288125.7494972,18.321603059768677
0.009567,0.006546,0.004318,0.024063,0.014877,0.005142,0.001022,0.004822,0.068863,0.022995,0.096222,0.063904,0.079575,0.005417,0.005905,0.058716,0.0672,0.004944,0.046265,0.038315,0.013611,0.011093,0.043457,0.090637,0.057098,0.035416,0.03537,0.077393,0.017258,0.033417,0.028824,0.018219,0.064774,0.011871,0.020569,0.03801,0.855881,0.58812,1,0.002823,1.443954,0.853821,1,0,1,0,0,0,0,0.99408,1774288125.815783,18.38788890838623
0.006409,0.005905,0.006409,0.016357,0.018066,0.008667,0.030869,0.038315,0.040405,0.012115,0.050308,0.01532,0.05127,0.005417,0.005615,0.042953,0.091675,0.003708,0.03035,0.021744,0.020508,0.014221,0.025635,0.037888,0.090149,0.025955,0.025101,0.031052,0.024994,0.036621,0.019073,0.053604,0.059387,0.01062,0.026062,0.029419,0.799988,0.77565,0.802322,0.002747,1.96373,1.246109,1,0,1,0,0,0,0,0.99408,1774288125.8826878,18.454793691635132
0.003113,0.002197,0.003616,0.01474,0.009872,0.006989,0.001968,0.006104,0.056152,0.011047,0.031906,0.024277,0.028183,0.003937,0.004929,0.044754,0.102463,0.00621,0.021088,0.031784,0.019836,0.00972,0.027252,0.083313,0.053192,0.031494,0.034424,0.019867,0.026001,0.018219,0.016953,0.02565,0.060486,0.006699,0.016449,0.035126,0.530182,0.511383,0.999558,0.001907,1.042007,0.659866,1,1,1,0,0,0,0,0.99408,1774288125.946817,18.518922805786133
0.001236,0.001007,0.002594,0.008575,0.009766,0.00975,0.019089,0.027847,0.031586,0.013077,0.038422,0.04364,0.069977,0.006226,0.006241,0.03949,0.071793,0.004333,0.020508,0.030579,0.018692,0.012787,0.076599,0.084229,0.064743,0.032669,0.036148,0.03688,0.04126,0.027039,0.031021,0.02179,0.057953,0.004623,0.020264,0.036514,0.38353,0.655472,1,0.00145,1.038986,0.682358,1,1,1,0,0,0,0,0.99408,1774288126.0120895,18.584195375442505
0.005798,0.004578,0.00177,0.01091,0.007858,0.013046,0.000763,0.011322,0.042206,0.009674,0.058716,0.029785,0.038986,0.009186,0.00708,0.023849,0.033981,0.011719,0.020737,0.050049,0.018311,0.010315,0.014908,0.068085,0.091125,0.028458,0.034225,0.055908,0.018646,0.018219,0.017471,0.035278,0.059082,0.00618,0.015396,0.025894,0.537842,0.518753,0.728943,0.002136,1.449432,0.833817,1,0,1,0,0,0,0,0.99408,1774288126.0735223,18.645628213882446
0.005661,0.00386,0.002853,0.017685,0.016815,0.011902,0.033981,0.02597,0.037857,0.013397,0.044266,0.030685,0.077682,0.008057,0.006104,0.063721,0.043686,0.004837,0.027283,0.024979,0.016617,0.005936,0.081024,0.072174,0.058777,0.025391,0.030075,0.03833,0.022079,0.016998,0.01178,0.026138,0.060272,0.009369,0.024612,0.034622,0.870911,0.741257,0.887711,0.003693,1.81601,0.981537,1,0,1,0,0,0,0,0.99408,1774288126.1344347,18.70654058456421
0.00148,0.002625,0.007904,0.022018,0.020416,0.012604,0.0215,0.0215,0.045853,0.011597,0.027496,0.018646,0.039063,0.011429,0.010742,0.015747,0.099167,0.006973,0.025284,0.023361,0.019867,0.008408,0.051346,0.09494,0.071838,0.025436,0.03096,0.040253,0.030777,0.023438,0.011246,0.021286,0.060547,0.01088,0.022598,0.035583,0.904816,0.612488,0.811691,0.002289,1.869202,0.940964,1,0,1,0,0,0,0,0.99408,1774288126.217736,18.789841890335083
0.001633,0.002487,0.00351,0.013016,0.012207,0.011246,0.002975,0.010269,0.047318,0.012527,0.004471,0.031052,0.054535,0.008102,0.005127,0.037552,0.070633,0.006454,0.027054,0.051743,0.018005,0.012497,0.038223,0.063171,0.051529,0.018906,0.031311,0.049774,0.039352,0.028381,0.013672,0.033569,0.059677,0.006561,0.016861,0.033035,0.573319,0.475464,0.783554,0.002274,1.33844,0.709808,1,0,1,0,0,0,0,0.99408,1774288126.3065631,18.878669023513794
0.000687,0.002441,0.004257,0.011047,0.014954,0.014069,0.045563,0.058441,0.052887,0.014679,0.012497,0.032425,0.092422,0.011597,0.011475,0.010864,0.079041,0.007172,0.02298,0.024658,0.017761,0.014221,0.056824,0.056427,0.04039,0.016617,0.017441,0.022064,0.031509,0.022675,0.011719,0.018066,0.060043,0.006668,0.037125,0.030136,0.622498,1,0.75209,0.00264,2.157166,1.451782,1,0,1,1,0,0,0,0.99408,1774288126.3725975,18.944703340530396
0.003494,0.00386,0.00148,0.016953,0.015884,0.011307,0.028488,0.040909,0.083374,0.023148,0.029831,0.046066,0.055603,0.012344,0.007828,0.019043,0.046478,0.011963,0.017609,0.062851,0.021393,0.008072,0.020462,0.133789,0.060715,0.036713,0.031876,0.050842,0.037186,0.05191,0.022217,0.031143,0.073547,0.008331,0.037445,0.034943,0.816132,1,0.913437,0.002426,1.988129,1.309219,1,0,1,0,0,0,0,0.99408,1774288126.4487183,19.020824193954468
0.003174,0.00415,0.002487,0.016983,0.021851,0.012863,0.009415,0.017349,0.085052,0.021835,0.057571,0.033768,0.055939,0.012665,0.007111,0.019531,0.106003,0.007706,0.016998,0.01944,0.010712,0.024384,0.027847,0.057037,0.092514,0.039261,0.026428,0.041489,0.053635,0.027252,0.0271,0.035492,0.069168,0.00972,0.029297,0.029663,1,0.818405,0.814056,0,2.233612,1.314346,1,0,1,1,0,0,0,0.99408,1774288126.5243735,19.096479415893555
0.006226,0.002289,0.006592,0.020935,0.018066,0.024445,0.019058,0.039063,0.103226,0.018768,0.084747,0.013565,0.038361,0.017426,0.009567,0.018555,0.07402,0.00415,0.02037,0.047256,0.013611,0.015015,0.013779,0.03331,0.060867,0.022308,0.029449,0.037064,0.040436,0.028015,0.022827,0.027191,0.067795,0.010818,0.040909,0.024963,0.984711,0.968567,0.541534,0.004089,3.606476,2.068207,1,0,1,1,0,0,0,0.99408,1774288126.5955038,19.167609691619873
0.00563,0.004318,0.003799,0.036102,0.031601,0.009048,0.034592,0.014954,0.13327,0.01091,0.061005,0.010056,0.048416,0.007813,0.005615,0.01506,0.079102,0.002853,0.017273,0.085541,0.016663,0.007401,0.018784,0.11293,0.103317,0.057999,0.057129,0.051636,0.031754,0.020187,0.021072,0.042328,0.08577,0.016281,0.040543,0.036118,0.965607,0.997742,0.808945,0.003479,2.42688,1.571838,1,0,1,1,0,0,0,0.99408,1774288126.6815932,19.25369906425476
0.002197,0.002853,0.008408,0.037064,0.04184,0.010925,0.001419,0.013184,0.150085,0.020004,0.047485,0.008591,0.106583,0.007584,0.012115,0.021835,0.133331,0.012497,0.006866,0.050308,0.020187,0.017609,0.047623,0.136841,0.045532,0.024704,0.033936,0.067398,0.04126,0.027481,0.022629,0.031601,0.075592,0.018463,0.039124,0.045914,1,0.56575,1,0.003296,1.565689,1.253723,1,0,1,1,0,0,0,0.99408,1774288126.7449777,19.317083597183228
0.002243,0.000488,0.005234,0.046631,0.05127,0.014847,0.007874,0.050613,0.110855,0.01416,0.053955,0.019669,0.075989,0.011597,0.003799,0.013458,0.040573,0.019958,0.015701,0.049072,0.018234,0.015381,0.01712,0.109787,0.030243,0.024963,0.029007,0.04126,0.048874,0.043457,0.016693,0.020966,0.072128,0.021164,0.039658,0.030304,1,0.597595,0.680359,0,2.347977,2.004013,1,0,1,1,0,0,0,0.99408,1774288126.81794,19.390045881271362
0.005905,0.004089,0.001373,0.025711,0.032761,0.017181,0.049805,0.069687,0.123093,0.028854,0.076309,0.012802,0.065903,0.009491,0.005615,0.049484,0.113907,0.006104,0.028839,0.03894,0.01387,0.026123,0.017624,0.09845,0.059708,0.046967,0.017532,0.03537,0.035751,0.028717,0.016708,0.051605,0.074478,0.013962,0.057724,0.039886,0.686935,0.904373,0.9319,0.00206,1.70752,1.79541,1,1,1,1,0,0,0,0.99408,1774288126.881655,19.453760862350464
0.008499,0.004852,0.00177,0.02478,0.02861,0.027054,0.103073,0.05188,0.09462,0.02179,0.075592,0.006805,0.063034,0.0177,0.004395,0.044479,0.060974,0.022079,0.013855,0.077209,0.022614,0.012894,0.023087,0.055176,0.055573,0.050842,0.054428,0.032806,0.026428,0.046021,0.026291,0.029938,0.074402,0.013702,0.059677,0.033676,0.703201,0.971436,0.818008,0.002197,2.047089,2.175766,1,0,1,1,0,0,0,0.99408,1774288126.9437194,19.515825271606445
0.006027,0.002075,0.012054,0.031281,0.0298,0.016373,0.006485,0.018066,0.106079,0.051987,0.044235,0.028564,0.106491,0.014221,0.00415,0.032654,0.097275,0.06311,0.016037,0.074677,0.034195,0.031555,0.021835,0.159836,0.035416,0.026199,0.06601,0.046951,0.022079,0.047333,0.017776,0.034012,0.089844,0.016235,0.039795,0.053528,0.880066,0.681824,1,0.002914,1.561829,1.046661,1,0,1,0,0,0,0,0.99408,1774288127.013827,19.585932970046997
