frequencyData_00,frequencyData_01,frequencyData_02,frequencyData_03,frequencyData_04,frequencyData_05,frequencyData_06,frequencyData_07,frequencyData_08,frequencyData_09,frequencyData_10,frequencyData_11,frequencyData_12,frequencyData_13,frequencyData_14,frequencyData_15,frequencyData_16,frequencyData_17,frequencyData_18,frequencyData_19,frequencyData_20,frequencyData_21,frequencyData_22,frequencyData_23,frequencyData_24,frequencyData_25,frequencyData_26,frequencyData_27,frequencyData_28,frequencyData_29,frequencyData_30,frequencyData_31,energyAverage,dbgLowRaw,dbgBodyRaw,dbgHighRaw,dbgSubRaw,dbgCoreRaw,dbgContamRaw,dbgLowNorm,dbgBodyNorm,dbgHighNorm,dbgLowRise,dbgRatio,dbgRawRatio,dbgSubNorm,dbgCoreNorm,dbgContamNorm,dbgCoreRawRatio,dbgSubAvg,dbgCoreAvg,dbgSupportAvg,dbgSubOverAvg,dbgCoreOverAvg,dbgSupportOverAvg,dbgSupportRawRatio,dbgLowPeak,dbgBodyPeak,dbgHighPeak,dbgSubBodyRatio,dbgContamWeighted,dbgSupportRaw,dbgSupportDominance,dbgSignalActive,dbgHighDominant,dbgLowQualified,dbgRawBassSupport,dbgCandidate,dbgAccepted,dbgPendingScore,dbgFlashStrength,dbgPendingActive,dbgPendingAgeMs,dbgRefractoryLeftMs,dbgPulseAgeMs,dbgPulse,dbgDetectorTickMs,dbgOnsetThreshold,dbgPeakPickWindowMs,dbgRefractoryMs,dbgEnergyFloor,dbgLowRawFloor,dbgLowBodyRawFloor,dbgSubBodyRatioThreshold,dbgSupportDominanceThreshold,dbgContamNormMax,dbgContamWeightedMax,dbgStrongCoreNormThreshold,dbgCoreRawRatioThreshold,dbgSubOverAvgThreshold,dbgCoreOverAvgThreshold,dbgSupportOverAvgThreshold,dbgSupportRawRatioThreshold,ts_epoch,ts_rel
0.0065,0.004395,0.003311,0.01886,0.022888,0.00386,0.002289,0.003662,0.060501,0.019775,0.102386,0.007965,0.007706,0.034698,0.017471,0.025589,0.025574,0.019348,0.013351,0.012436,0.01091,0.010254,0.009598,0.019547,0.01149,0.015961,0.007172,0.016174,0.007202,0.007507,0.009598,0.011719,0.036484,0.003632,0.032928,0.022446,0.003632,0.008789,0.022446,0.247131,1,1,0.343918,1.066345,1.066345,0.247131,0.588944,1,1.641022,0.007568,0.014816,0.032837,0.479828,0.593201,0.72908,1.037003,0.014694,0.032928,0.022446,0.112747,0.93396,0.023941,1.066345,0,1,0,0,0,0,0,0.865189,0,0,0,4484.859,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300584.7651687,12.566182613372803
0.006607,0.003113,0.001312,0.016357,0.01709,0.006027,0.00528,0.004013,0.069199,0.013321,0.05748,0.00351,0.003098,0.017685,0.038223,0.004318,0.011719,0.002304,0.041824,0.023819,0.025879,0.009598,0.006348,0.01442,0.012115,0.018219,0.009003,0.008072,0.007858,0.00415,0.00676,0.011368,0.03418,0.003677,0.029495,0.012131,0.003677,0.008194,0.012131,0.265991,0.687897,0.574417,0.242172,1.822708,1.822708,0.265991,0.583054,0.574417,1.172485,0.007309,0.014313,0.032288,0.503128,0.572495,0.687134,0.714142,0.013824,0.042877,0.021118,0.12738,0.54451,0.022186,1.822708,0,0,0,0,0,0,0,0.865189,0,0,0,4556.14,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300584.8393645,12.640378475189209
0.006104,0.00621,0.002945,0.018433,0.019287,0.006439,0.000534,0.016937,0.085968,0.016373,0.052261,0.007462,0.004456,0.009567,0.028488,0.025543,0.0392,0.016769,0.037369,0.035202,0.024246,0.014267,0.006607,0.008194,0.020767,0.03154,0.010635,0.011108,0.009415,0.010254,0.017899,0.010178,0.035446,0.004395,0.031677,0.01268,0.004395,0.008469,0.01268,0.327637,0.761261,0.618759,0.329971,1.881714,1.881714,0.327637,0.621491,0.618759,1.45668,0.007172,0.014053,0.031921,0.612762,0.6026,0.75,1.074646,0.013412,0.041611,0.020493,0.141205,0.527618,0.023941,1.881714,0,0,0,0,0,0,0,0.865189,0,0,0,4632.182,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300584.911715,12.71272897720337
0.004883,0.004822,0.001724,0.017532,0.019745,0.004883,0.000244,0.015396,0.050507,0.003998,0.023468,0.006561,0.002197,0.005615,0.017166,0.024231,0.028595,0.018051,0.011566,0.04129,0.026138,0.007813,0.005447,0.008408,0.023804,0.012787,0.011261,0.007202,0.010376,0.008575,0.007462,0.010422,0.028793,0.003799,0.019974,0.011642,0.003799,0.008148,0.011642,0.340149,0.490616,0.558563,0.222305,1.621582,1.621582,0.340149,0.671692,0.558563,1.024948,0.006424,0.013214,0.030533,0.591446,0.616623,0.620178,0.601547,0.011169,0.04071,0.020844,0.193909,0.611862,0.018936,1.621582,0,0,0,0,0,0,0,0.865189,0,0,0,4917.402,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300584.9960332,12.797047138214111
0.007126,0.003815,0.002838,0.013229,0.013138,0.003174,0.007355,0.008759,0.034897,0.008408,0.068008,0.012222,0.003174,0.01474,0.0271,0.028488,0.020508,0.032471,0.015747,0.037186,0.027939,0.022034,0.009186,0.009506,0.014145,0.022995,0.023209,0.010284,0.008331,0.007019,0.010208,0.012833,0.033005,0.004959,0.032913,0.016342,0.004959,0.008255,0.016342,0.584518,0.964233,0.725601,0.591705,1.509735,1.509735,0.584518,0.897171,0.725601,1.996307,0.005569,0.011093,0.027328,0.890396,0.744141,0.904511,1.104294,0.008484,0.034134,0.022522,0.153015,0.658661,0.024719,1.509735,0,1,0,0,0,0,0,0.865189,0,0,0,5359.942,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300585.2722607,13.073274612426758
0.005386,0.003616,0.00206,0.013992,0.015274,0.007782,0.009079,0.014847,0.04158,0.012665,0.045181,0.021194,0.00177,0.015839,0.018219,0.02037,0.013504,0.022293,0.02478,0.035812,0.012421,0.017044,0.012253,0.015717,0.023148,0.026428,0.011276,0.015182,0.008331,0.00621,0.006561,0.009232,0.030319,0.003677,0.027084,0.018906,0.003677,0.008621,0.018906,0.4608,0.842423,0.891998,0.72467,1.151001,1.151001,0.4608,0.99646,0.891998,2.478058,0.005402,0.010712,0.026749,0.680786,0.80484,0.814026,1.124496,0.00798,0.03215,0.021194,0.138672,0.864609,0.021774,1.151001,0,1,0,0,0,0,0,0.865189,0,0,0,5454.518,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300585.7167864,13.517800331115723
0.006775,0.004395,0.005173,0.013611,0.018723,0.003113,0.009415,0.01001,0.053528,0.007629,0.06189,0.007568,0.003494,0.010696,0.037735,0.004623,0.019714,0.027588,0.015442,0.029221,0.019531,0.012665,0.02063,0.021225,0.01474,0.019135,0.016846,0.009293,0.006332,0.002777,0.004852,0.010193,0.032684,0.004257,0.030731,0.012009,0.004257,0.007401,0.012009,0.550293,0.985321,0.583817,0.383575,1.858749,1.858749,0.550293,0.881805,0.583817,1.209473,0.005341,0.010559,0.02655,0.797134,0.700867,0.843674,1.024414,0.007736,0.031189,0.020569,0.141083,0.53392,0.0224,1.858749,0,0,0,0,0,0,0,0.865189,0,0,0,5540.799,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300585.818293,13.619307041168213
0.008453,0.006897,0.002716,0.018341,0.019577,0.006439,0.004318,0.012009,0.035614,0.016617,0.076935,0.026611,0.003265,0.010727,0.037979,0.004639,0.015366,0.022598,0.014526,0.030029,0.019913,0.025543,0.025085,0.022049,0.021591,0.019302,0.01622,0.015381,0.006836,0.007874,0.014771,0.011414,0.037674,0.006012,0.033554,0.022705,0.006012,0.009705,0.022705,0.852814,1,1,0.555557,1.20816,1.20816,0.852814,1,1,1.747238,0.00528,0.010315,0.026291,1.138718,0.940826,1.044098,1.207382,0.00705,0.033554,0.022705,0.181396,0.824371,0.027451,1.20816,0,1,0,0,0,0,0,0.865189,0,0,0,5654.4,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300585.9150476,13.71606159210205
0.009827,0.005997,0.003723,0.01767,0.020233,0.003693,0.004257,0.006699,0.0578,0.014145,0.107712,0.02832,0.003616,0.020157,0.034042,0.015335,0.036636,0.031113,0.032135,0.037766,0.020599,0.019714,0.014862,0.01239,0.009476,0.029938,0.010773,0.011322,0.008621,0.007111,0.009277,0.012344,0.043304,0.005661,0.043625,0.02504,0.005661,0.008835,0.02504,0.828125,1,1,0.4384,1.187607,1.187607,0.828125,0.9384,1,1.283813,0.00528,0.010239,0.026428,1.07225,0.862885,1.125854,1.080322,0.006836,0.043625,0.02504,0.131577,0.838944,0.029755,1.187607,0,1,0,0,0,0,0,0.865189,0,0,0,5730.416,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300586.0118122,13.812826156616211
0.009903,0.004257,0.002441,0.023026,0.017502,0.006546,0.004898,0.01683,0.066803,0.008881,0.101822,0.046921,0.006561,0.007095,0.022308,0.028122,0.01918,0.016891,0.009842,0.048508,0.025574,0.026093,0.019623,0.026947,0.016464,0.029007,0.012421,0.016052,0.005981,0.005676,0.013458,0.016129,0.047058,0.007004,0.039581,0.023254,0.007004,0.009735,0.023254,1,0.85582,0.986404,0.5,1.313721,1.313721,1,1,0.986404,1.408386,0.005371,0.010178,0.026825,1.30397,0.956512,1.139923,0.92691,0.007004,0.046249,0.023575,0.178833,0.758194,0.030579,1.313721,0,1,0,0,0,0,0,0.865189,0,0,0,5821.21,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300586.0886567,13.889670610427856
0.008072,0.003174,0.001892,0.015228,0.012329,0.004257,0.000687,0.006409,0.053513,0.00621,0.079102,0.010345,0.005661,0.010254,0.033325,0.046402,0.011108,0.030045,0.013229,0.034546,0.009796,0.018555,0.020355,0.016418,0.014221,0.036972,0.01445,0.020752,0.00618,0.010696,0.020233,0.03096,0.039917,0.004379,0.031113,0.021301,0.004379,0.006256,0.021301,0.665878,0.599518,0.940689,0.136642,1.009979,1.009979,0.665878,0.636642,0.940689,0.87233,0.005341,0.009995,0.026886,0.819992,0.625946,0.800217,0.61171,0.006577,0.051895,0.022644,0.143265,0.98587,0.021515,1.009979,0,1,0,0,0,0,0,0.865189,0,0,0,5901.525,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300586.1757538,13.976767778396606
0.005798,0.003281,0.004837,0.01416,0.011826,0.00386,0.001755,0.004837,0.033234,0.017044,0.055939,0.018982,0.004364,0.010056,0.013824,0.017914,0.019974,0.035156,0.009323,0.047119,0.011353,0.027863,0.014465,0.028595,0.025558,0.018036,0.014984,0.010345,0.011246,0.009369,0.009949,0.026123,0.034424,0.004929,0.032471,0.019409,0.004929,0.00882,0.019409,0.77272,0.644836,0.883331,0.606476,1.291855,1.291855,0.77272,0.924789,0.883331,1.979446,0.00531,0.009933,0.026794,0.928146,0.887863,0.936783,1.161713,0.006378,0.050354,0.021973,0.15416,0.770432,0.025101,1.291855,0,1,0,0,0,0,0,0.865189,0,0,0,5982.442,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300586.2632205,14.064234495162964
0.002487,0.001892,0.001968,0.004822,0.005798,0.007935,0.002838,0.005096,0.030701,0.006897,0.029633,0.042053,0.00563,0.003418,0.020889,0.018112,0.023315,0.022858,0.029633,0.042633,0.018448,0.02063,0.016205,0.034348,0.018677,0.043137,0.017059,0.016693,0.007111,0.009293,0.017593,0.021729,0.034393,0.002274,0.025192,0.020615,0.002274,0.003906,0.020615,0.37912,0.531372,0.906708,0.133392,0.728073,0.728073,0.37912,0.435364,0.906708,0.977097,0.005096,0.009476,0.025848,0.446106,0.412231,0.579681,0.905899,0.005997,0.047409,0.022736,0.093536,1.367401,0.014984,0.728073,0,1,0,0,0,0,0,0.865189,0,0,0,6091.756,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300586.3480923,14.14910626411438
0.003418,0.00296,0.005371,0.010422,0.013535,0.003418,0.001846,0.008255,0.039612,0.006897,0.03624,0.037064,0.00441,0.00676,0.010284,0.014938,0.016495,0.031555,0.035431,0.05101,0.007507,0.03125,0.00795,0.024063,0.024338,0.021286,0.011108,0.007401,0.01123,0.007339,0.009415,0.02124,0.033676,0.003128,0.024811,0.02417,0.003128,0.006378,0.02417,0.555542,0.555695,1,0.414658,0.753449,0.753449,0.555542,0.755875,1,1.503586,0.004868,0.009186,0.025131,0.642624,0.694351,0.72374,1.075806,0.00563,0.044647,0.02417,0.129288,1.322189,0.018188,0.753449,0,1,0,0,0,0,0,0.865189,0,0,0,6167.791,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300586.4469059,14.247919797897339
0.00354,0.002777,0.00209,0.007507,0.005478,0.006378,0.00087,0.003265,0.03331,0.013077,0.035721,0.037109,0.004166,0.011749,0.045441,0.056961,0.012665,0.035156,0.022263,0.030823,0.010559,0.020203,0.017044,0.022095,0.021469,0.015656,0.022705,0.010254,0.020767,0.015976,0.008347,0.015823,0.035858,0.003464,0.026886,0.029617,0.003464,0.006973,0.029617,0.654175,0.639557,1,0.462814,0.670761,0.670761,0.654175,0.878845,1,1.437103,0.0047,0.008972,0.024673,0.737,0.777206,0.803955,1.007751,0.005295,0.042038,0.029617,0.131775,1.486206,0.019836,0.670761,0,1,0,0,0,0,0,0.865189,0,0,0,6258.562,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300586.538823,14.339836835861206
0.00209,0.001968,0.001556,0.01152,0.008728,0.003616,0.00148,0.005859,0.026123,0.012787,0.02417,0.046997,0.00415,0.005341,0.018265,0.025894,0.015686,0.037949,0.011322,0.042801,0.018311,0.044434,0.010834,0.02504,0.027817,0.027725,0.015717,0.010056,0.010361,0.009338,0.012695,0.014496,0.035324,0.001862,0.023178,0.027161,0.001862,0.004807,0.027161,0.374222,0.585571,0.974274,0.303894,0.545349,0.545349,0.374222,0.644165,0.974274,1.280487,0.004471,0.008621,0.023941,0.416382,0.55751,0.616943,0.843933,0.004974,0.039581,0.027878,0.083923,1.827515,0.014771,0.545349,0,1,0,0,0,0,0,0.865189,0,0,0,6353.11,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300586.6153085,14.416322469711304
0.001465,0.00148,0.003784,0.00502,0.008072,0.004333,0.00296,0.011475,0.025055,0.009079,0.020782,0.029007,0.001999,0.00415,0.015137,0.035873,0.012222,0.044403,0.012131,0.026169,0.009338,0.009506,0.019974,0.0354,0.017349,0.02388,0.015442,0.00676,0.012146,0.005402,0.014984,0.01709,0.032928,0.001511,0.017853,0.024033,0.001511,0.004761,0.024033,0.313278,0.464829,0.888321,0.336136,0.522446,0.522446,0.313278,0.658218,0.888321,1.380524,0.004333,0.008438,0.023453,0.348587,0.564194,0.533493,0.841888,0.004822,0.038406,0.027054,0.089279,1.906769,0.012512,0.522446,0,1,0,0,0,0,0,0.865189,0,0,0,6429.151,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300586.7092965,14.510310411453247
0.003311,0.001999,0.003906,0.014511,0.01123,0.006638,0.005753,0.009674,0.034821,0.013443,0.04129,0.048355,0.007507,0.004822,0.012878,0.034866,0.014328,0.027023,0.022964,0.054184,0.061523,0.044754,0.00943,0.026169,0.017807,0.034119,0.025772,0.009079,0.010422,0.012344,0.020432,0.015091,0.040054,0.002502,0.022537,0.024658,0.002502,0.008728,0.024658,0.554047,0.623199,0.968231,0.667404,0.775574,0.775574,0.554047,1,0.968231,2.599991,0.004105,0.008255,0.022888,0.609665,1.057297,0.834656,1.309616,0.004517,0.036163,0.025467,0.114624,1.284576,0.019104,0.775574,0,1,0,0,0,0,0,0.865189,0,0,0,6519.521,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300586.7971938,14.598207712173462
0.006439,0.003174,0.002243,0.02124,0.034515,0.007629,0.003174,0.013092,0.077072,0.018494,0.081879,0.054626,0.00296,0.011429,0.011154,0.02887,0.007965,0.016693,0.011688,0.040909,0.012955,0.027924,0.012085,0.019226,0.034042,0.040985,0.025543,0.011276,0.008026,0.013321,0.018951,0.026123,0.044662,0.002731,0.041992,0.030136,0.002731,0.010422,0.030136,0.643875,1,1,0.526138,0.924271,0.924271,0.643875,1,1,1.826202,0.003967,0.008301,0.023163,0.688461,1.255508,1.202225,1.112793,0.004242,0.041992,0.030136,0.067062,1.078644,0.027847,0.924271,0,1,0,0,0,0,0,0.865189,0,0,0,6647.837,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300586.8809254,14.681939363479614
0.006561,0.004166,0.001724,0.029388,0.033798,0.00589,0.005692,0.011795,0.106476,0.018494,0.068359,0.0336,0.004135,0.006104,0.012451,0.023468,0.008514,0.023087,0.018005,0.025482,0.024185,0.034866,0.00621,0.01593,0.012787,0.029388,0.013474,0.019211,0.009186,0.008881,0.011032,0.02327,0.042191,0.004745,0.046692,0.027588,0.004745,0.012711,0.027588,1,0.981384,0.972565,0.5,1.223801,1.223801,1,1,0.972565,1.498199,0.003967,0.008591,0.023972,1.196152,1.479568,1.409287,1.017929,0.004745,0.047577,0.028366,0.103378,0.814407,0.033783,1.223801,0,1,0,0,0,0,0,0.865189,0,0,0,6733.377,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300587.0075243,14.80853819847107
0.004944,0.001755,0.001968,0.027161,0.031693,0.008514,0.00415,0.0159,0.074051,0.00325,0.037933,0.03685,0.005554,0.006882,0.008743,0.034119,0.013733,0.032471,0.034225,0.049484,0.019974,0.036713,0.013214,0.03624,0.042114,0.064438,0.024445,0.019333,0.007996,0.007996,0.012375,0.019287,0.044708,0.002884,0.033585,0.038544,0.002884,0.012527,0.038544,0.647247,0.749649,1,0.495148,0.705368,0.705368,0.647247,0.995148,1,1.366043,0.003891,0.008911,0.024399,0.741165,1.405808,1.11319,0.840805,0.004456,0.0448,0.038544,0.088348,1.414322,0.027161,0.705368,0,1,0,0,0,0,0,0.865189,0,0,0,6814.488,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300587.0971072,14.898121118545532
0.001007,0.001312,0.002716,0.032028,0.034058,0.009827,0.004486,0.008972,0.084824,0.007996,0.017593,0.028076,0.003311,0.005478,0.007324,0.027252,0.014252,0.019913,0.025024,0.026443,0.039383,0.018005,0.008926,0.022949,0.047119,0.030472,0.015167,0.011566,0.011734,0.016739,0.013718,0.025681,0.040436,0.001602,0.034775,0.021744,0.001602,0.014023,0.021744,0.383209,0.824219,0.599228,0.5,1.276718,1.276718,0.383209,1,0.599228,1.549744,0.003708,0.009247,0.024551,0.432098,1.516495,1.131744,1.080704,0.004181,0.042191,0.036285,0.048569,0.779953,0.027786,1.276718,0,0,0,0,0,0,0,0.865189,0,0,0,6928.546,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300587.1734848,14.974498748779297
0.001541,0.002777,0.00206,0.025284,0.030472,0.010254,0.002396,0.009354,0.09433,0.010986,0.014816,0.047653,0.002487,0.00708,0.017044,0.018585,0.012802,0.014908,0.017532,0.020081,0.031433,0.012909,0.005386,0.012238,0.027847,0.024612,0.019547,0.008545,0.007416,0.007324,0.007431,0.017334,0.037643,0.002121,0.035416,0.016586,0.002121,0.012207,0.016586,0.540848,0.891663,0.485474,0.479233,1.607498,1.607498,0.540848,0.925919,0.485474,1.420944,0.00351,0.00946,0.024689,0.60434,1.290314,1.082199,0.994873,0.003922,0.039719,0.034164,0.062302,0.618668,0.026718,1.607498,0,0,0,0,0,0,0,0.865189,0,0,0,7009.355,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300587.291393,15.092406988143921
0.001083,0.001465,0.003311,0.018723,0.026962,0.007767,0.002441,0.011902,0.067078,0.004318,0.006409,0.043289,0.003662,0.008179,0.009033,0.025146,0.006256,0.022736,0.018341,0.013184,0.036041,0.012497,0.005173,0.01503,0.016785,0.016876,0.013184,0.018677,0.009354,0.013351,0.013321,0.020309,0.034042,0.001648,0.030273,0.024216,0.001648,0.008957,0.024216,0.433731,0.785431,0.730316,0.237518,0.875702,0.875702,0.433731,0.70047,0.730316,1.038925,0.003418,0.00943,0.024521,0.482132,0.949829,0.864334,0.790543,0.003799,0.038544,0.033157,0.057281,1.137634,0.021194,0.875702,0,1,0,0,0,0,0,0.865189,0,0,0,7085.386,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300587.3655272,15.16654109954834
0.003265,0.001556,0.00441,0.018616,0.023636,0.007782,0.001007,0.008652,0.049072,0.002182,0.038239,0.027588,0.00766,0.003098,0.011963,0.030045,0.011246,0.023987,0.026962,0.022339,0.032639,0.041046,0.017014,0.017227,0.028381,0.049423,0.017899,0.016663,0.00766,0.008621,0.01503,0.023071,0.039291,0.003067,0.025146,0.030609,0.003067,0.009491,0.030609,0.862656,0.693008,0.980438,0.38797,0.698303,0.698303,0.862656,0.78833,0.980438,1.349228,0.003281,0.00943,0.024216,0.934876,1.00647,0.881531,1.021164,0.003555,0.036285,0.031219,0.125137,1.42775,0.021347,0.698303,0,1,0,0,0,0,0,0.865189,0,0,0,7161.755,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300587.4419343,15.242948293685913
0.003311,0.001556,0.003174,0.014801,0.015656,0.010971,0.00296,0.00885,0.050278,0.009354,0.025436,0.024231,0.00325,0.011475,0.017212,0.014938,0.014084,0.015198,0.0271,0.03598,0.036469,0.017593,0.013931,0.010788,0.015427,0.035309,0.015289,0.008331,0.010498,0.017334,0.01088,0.030426,0.037781,0.003006,0.02861,0.02182,0.003006,0.009293,0.02182,0.871674,0.812729,0.720398,0.401901,1.022278,1.022278,0.871674,0.796066,0.720398,1.380951,0.003265,0.009415,0.024109,0.920548,0.98703,0.925308,1.040558,0.003448,0.035202,0.030289,0.10791,0.974106,0.022308,1.022278,0,1,0,0,0,0,0,0.865189,0,0,0,7242.541,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300587.5231516,15.32416558265686
0.001709,0.002075,0.002777,0.015717,0.018188,0.013229,0.006378,0.010254,0.070923,0.011322,0.036057,0.049973,0.010056,0.010483,0.014206,0.023758,0.008087,0.017426,0.032776,0.033035,0.0522,0.024811,0.009598,0.015289,0.021286,0.057495,0.01564,0.022812,0.008148,0.014359,0.021744,0.029251,0.046188,0.001953,0.032257,0.020905,0.001953,0.008301,0.020905,0.60376,0.972839,0.733002,0.394379,1.029785,1.029785,0.60376,0.755554,0.733002,1.427811,0.003174,0.009293,0.023773,0.615372,0.893265,0.90564,1.121613,0.003235,0.033157,0.028519,0.063202,0.966827,0.02153,1.029785,0,1,0,0,0,0,0,0.865189,0,0,0,7318.574,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300587.5970423,15.398056268692017
0.002182,0.00087,0.00441,0.022446,0.030655,0.014389,0.010742,0.022278,0.070923,0.01358,0.012131,0.076431,0.005005,0.010239,0.012939,0.020279,0.003723,0.010498,0.033508,0.01532,0.0215,0.024597,0.018341,0.021729,0.04007,0.053314,0.017365,0.029846,0.015137,0.014923,0.020004,0.024857,0.046051,0.001968,0.035172,0.033356,0.001968,0.010437,0.033356,0.629257,1,1,0.602158,0.741318,0.741318,0.629257,0.979935,1,1.772018,0.003113,0.009323,0.023804,0.63234,1.119461,1.037811,1.142548,0.003128,0.035172,0.033356,0.058411,1.34523,0.024704,0.741318,0,1,0,0,0,0,0,0.865189,0,0,0,7394.602,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300587.675672,15.476686000823975
0.001999,0.00087,0.00209,0.028015,0.031387,0.013138,0.001221,0.014511,0.103195,0.008789,0.023483,0.054901,0.00795,0.007324,0.018143,0.025772,0.008865,0.01683,0.018951,0.023438,0.038345,0.02327,0.007401,0.009964,0.035889,0.037033,0.010651,0.011475,0.007172,0.01001,0.014008,0.021439,0.04541,0.002014,0.040726,0.022964,0.002014,0.014099,0.022964,0.6875,1,0.731277,0.5,1.320969,1.320969,0.6875,1,0.731277,1.434769,0.003006,0.009674,0.024307,0.670044,1.457413,1.249207,1.00708,0.00293,0.040726,0.031403,0.051575,0.753998,0.030365,1.320969,0,1,0,0,0,0,0,0.865189,0,0,0,7475.746,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300587.7508004,15.551814317703247
0.003082,0.001236,0.00325,0.031082,0.034531,0.007507,0.010056,0.01091,0.116516,0.013016,0.042542,0.046692,0.005569,0.004944,0.009109,0.021729,0.014328,0.019653,0.024155,0.014435,0.049835,0.01651,0.020706,0.023956,0.030579,0.038605,0.016571,0.013748,0.012024,0.009689,0.019379,0.027893,0.049393,0.002518,0.045929,0.026062,0.002518,0.014603,0.026062,0.916657,0.965973,0.71434,0.5,1.272461,1.272461,0.916657,1,0.71434,1.388962,0.002914,0.010056,0.025055,0.863861,1.452194,1.3246,0.956879,0.002747,0.047546,0.036484,0.056686,0.783127,0.033188,1.272461,0,1,0,0,0,0,0,0.865189,0,0,0,7551.785,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300587.8329482,15.633962154388428
